goal,shot_statsbomb_xg,random_xg,gender,country
0,0.039454933000000005,0.700861045040119,male,Europe
0,0.076698914,0.5990981842544092,male,Europe
0,0.14894497,0.00881882271944523,male,Europe
0,0.03635541,0.1427867335623242,male,Europe
0,0.015865138,0.4660598296418539,male,Europe
0,0.13491686,0.4945915592221377,male,Europe
1,0.5171367,0.06705889811791388,male,Europe
0,0.018708955000000003,0.2986487891131321,male,Europe
1,0.5485156,0.11920683243135921,male,Europe
0,0.043915775000000004,0.21426143756493277,male,Europe
1,0.022605306000000002,0.823205537536427,male,Europe
0,0.023898782,0.37166808252430705,male,Europe
0,0.017530683000000002,0.8915431548402041,male,Europe
0,0.23559418000000001,0.02888885283060294,male,Europe
0,0.04092102,0.6348703669786249,male,Europe
1,0.01396471,0.41675858993957027,male,Europe
0,0.023067353000000002,0.031092761783256262,male,Europe
0,0.02502314,0.08770007081027165,male,Europe
0,0.01315478,0.10270937730172036,male,Europe
0,0.037778433,0.7086944223141093,male,Europe
1,0.11433406,0.19031768691695816,male,Europe
0,0.024010848,0.6042177738051627,male,Europe
0,0.03526961,0.012966109667775894,male,Europe
1,0.028964907,0.9365032441459082,male,Europe
0,0.06079753,0.41267614107445805,male,Europe
0,0.24594016000000002,0.9887984944704546,male,Europe
0,0.022620553,0.9014928756462608,male,Europe
0,0.022186453000000002,0.4778664439579059,male,Europe
0,0.01360131,0.20309155933622558,male,Europe
0,0.02186422,0.48002734697520655,male,Europe
0,0.03242024,0.03324663695926344,male,Europe
0,0.028992781000000002,0.06338166511866328,male,Europe
0,0.052908048000000006,0.9934281720691117,male,Europe
0,0.06707562,0.8452085890534125,male,Europe
1,0.014025713,0.10207694024032432,male,Europe
1,0.15104543,0.9139208788834677,male,Europe
0,0.17251205,0.6820310178032924,male,Europe
0,0.03768852,0.6093574930738164,male,Europe
0,0.019491047,0.4840033348697952,male,Europe
0,0.036131855000000004,0.946433399856318,male,Europe
0,0.059732640000000004,0.9785473506606118,male,Europe
1,0.35252917,0.03621842249119067,male,Europe
0,0.038698606,0.18520951096491,male,Europe
0,0.010947417000000001,0.17124202070868777,male,Europe
0,0.050917290000000004,0.4926967779887361,male,Europe
0,0.41495988,0.8620658019485415,male,Europe
0,0.018908551000000003,0.9081577031793089,male,Europe
0,0.025577474000000003,0.5278613508461191,male,Europe
1,0.39627817,0.8142300499379123,male,Europe
0,0.028847922,0.4900612460026368,male,Europe
0,0.029032659000000002,0.45709715093161296,male,Europe
0,0.03287999,0.28620344979951573,male,Europe
0,0.020031368,0.3922942046157818,male,Europe
0,0.029517356,0.6097518463197988,male,Europe
0,0.76,0.44755406292025157,male,Europe
0,0.10205427,0.15223643728254932,male,Europe
0,0.23961262,0.18431218091979495,male,Europe
0,0.22054785000000002,0.3300976157468386,male,Europe
0,0.02124542,0.31439335595127516,male,Europe
0,0.03265686,0.37154503655296756,male,Europe
0,0.023375517000000002,0.7500248244389217,male,Europe
0,0.058585793000000004,0.5573047791863297,male,Europe
0,0.029545339,0.7415935884055895,male,Europe
0,0.045280788,0.5514117760593497,male,Europe
0,0.014409298000000001,0.9673538354153481,male,Europe
0,0.035993792000000004,0.6595401556531674,male,Europe
0,0.29503399999999996,0.28576373099014885,male,Europe
0,0.057039943,0.11395847721440122,male,Europe
0,0.010514421000000001,0.5002926996066681,male,Europe
0,0.06645585600000001,0.6363266028561921,male,Europe
0,0.22605042,0.8414724441451378,male,Europe
0,0.13067593,0.6482777397532531,male,Europe
1,0.4308429,0.7137895575727271,male,Europe
0,0.029117005,0.6282354858893334,male,Europe
0,0.15731913,0.09379092683405899,male,Europe
0,0.008989493000000001,0.9419371900922001,male,Europe
0,0.016049188000000002,0.45770840594123763,male,Europe
0,0.09128305,0.35885845844405484,male,Europe
0,0.037452996,0.9185946697728657,male,Europe
0,0.019542746,0.4871198062776836,male,Europe
0,0.022970552,0.47832002064857493,male,Europe
0,0.052332368000000004,0.15814581642624204,male,Europe
0,0.021961248000000003,0.6685304893383552,male,Europe
0,0.035554208000000004,0.14036913795351713,male,Europe
0,0.037808396,0.4871607996983107,male,Europe
0,0.04467204,0.04800449357438863,male,Europe
0,0.05525712,0.024573794339893706,male,Europe
0,0.022456687000000003,0.8547626363101415,male,Europe
1,0.76,0.0032574153317537213,male,Europe
1,0.76,0.5861170320555337,male,Europe
1,0.76,0.4522733269207083,male,Europe
1,0.76,0.15668813381989788,male,Europe
1,0.76,0.5456364756050198,male,Europe
1,0.76,0.6365201379952465,male,Europe
1,0.76,0.5782810011794309,male,Europe
0,0.76,0.18790851699593436,male,Europe
1,0.76,0.986743847575555,male,Europe
0,0.030165227000000003,0.5655925535528281,male,Europe
0,0.033498604,0.4984586329616286,male,Europe
1,0.48327085000000003,0.9629307587624814,male,Europe
0,0.077463426,0.5648914777703015,male,Europe
0,0.059253667,0.20195182897981356,male,Europe
0,0.09008707,0.7232433481619247,male,Europe
0,0.032872412000000004,0.7758205870757524,male,Europe
0,0.10577382,0.6169978236994474,male,Europe
0,0.050753698,0.6144852176823554,male,Europe
0,0.035735853000000005,0.9056247662789956,male,Europe
0,0.053820547,0.45608049350522395,male,Europe
0,0.018334916,0.1866889440097883,male,Europe
0,0.014684007,0.9476298538486937,male,Europe
0,0.09754469,0.11116295051206826,male,Europe
0,0.025188418,0.8471582270833535,male,Europe
0,0.05845104,0.8377733411950034,male,Europe
0,0.21697573,0.12315234553168641,male,Europe
1,0.47200656,0.7182302789921116,male,Europe
0,0.05660781,0.9636853654023956,male,Europe
0,0.06818361,0.9541610824996746,male,Europe
0,0.054046895000000005,0.39653174283104187,male,Europe
0,0.09262787,0.5051511819769581,male,Europe
1,0.51282775,0.2440048946633221,male,Europe
0,0.046554215,0.01932142733488318,male,Europe
0,0.07151432,0.6086429078765594,male,Europe
0,0.07619866,0.7849092690258617,male,Europe
0,0.37225747000000003,0.07078689893329937,male,Europe
0,0.087619476,0.8349480539583609,male,Europe
0,0.013037181,0.14128569894845766,male,Europe
0,0.01111318,0.32242499728321106,male,Europe
0,0.04490405,0.8217468034935133,male,Europe
1,0.3586146,0.07595895941635278,male,Europe
0,0.014857415,0.11535337814528945,male,Europe
0,0.02869738,0.9021551567985201,male,Europe
0,0.034768865,0.7829317015178128,male,Europe
0,0.16493711,0.6469054382212623,male,Europe
0,0.12711309,0.5044042899944923,male,Europe
1,0.11965426,0.3840043090385279,male,Europe
0,0.06363565,0.8074447973524657,male,Europe
0,0.040449906,0.46460584598475785,male,Europe
0,0.030322457,0.8654648229343995,male,Europe
0,0.05869054,0.1748306807202007,male,Europe
0,0.014178137,0.5593312263924269,male,Europe
0,0.08377018600000001,0.8257155915922632,male,Europe
0,0.158885,0.1686347922015764,male,Europe
0,0.15478301,0.6931782646195942,male,Europe
0,0.056776520000000004,0.2673090388182725,male,Europe
0,0.03891064,0.020214249042074695,male,Europe
0,0.032647222000000004,0.08129428401944816,male,Europe
0,0.044122346,0.9030357266684759,male,Europe
0,0.053264573,0.7515936111279572,male,Europe
0,0.032938145,0.19167518808663153,male,Europe
1,0.020093419,0.7316340662750781,male,Europe
0,0.018975725000000002,0.41294925432982377,male,Europe
0,0.03589693,0.07595934391653625,male,Europe
0,0.018405093,0.506957432941607,male,Europe
0,0.03396483,0.4214822285085341,male,Europe
0,0.08519024400000001,0.17014938677914093,male,Europe
0,0.1270723,0.5710463212830653,male,Europe
1,0.5641499,0.7716902068227159,male,Europe
0,0.11777432,0.9495930901353032,male,Europe
1,0.09887342,0.3615357210875718,male,Europe
1,0.76,0.47872329899795674,male,Europe
0,0.019080382,0.14155492173532325,male,Europe
0,0.047202554,0.015237842439876803,male,Europe
0,0.03758722,0.6047489720732538,male,Europe
0,0.012937542000000002,0.9684327294444834,male,Europe
0,0.044004567,0.36139276564448597,male,Europe
0,0.04521376,0.7369120371234505,male,Europe
0,0.045877535000000004,0.903350774830205,male,Europe
0,0.14133088,0.3090331066540901,male,Europe
0,0.11084262,0.17655156227778968,male,Europe
0,0.2973762,0.03840510898171623,male,Europe
0,0.022031063,0.39783012847134,male,Europe
0,0.024839304000000003,0.18273772414143907,male,Europe
0,0.13232806,0.22572747352835398,male,Europe
0,0.14086604,0.9266838260311864,male,Europe
0,0.28323957,0.4168878621449017,male,Europe
0,0.15676722,0.3817118777590037,male,Europe
0,0.22715405,0.47912913497931164,male,Europe
1,0.7505276,0.2835661692999082,male,Europe
0,0.06322764,0.10736633783085359,male,Europe
0,0.027986733000000003,0.22920774947215383,male,Europe
0,0.06423978,0.9714144827892399,male,Europe
1,0.76,0.4158459355748366,male,Europe
0,0.05433765,0.19025344131362265,male,Europe
0,0.26561029999999997,0.47139382325958046,male,Europe
0,0.06828235,0.11105225677640618,male,Europe
0,0.02414511,0.14000488898354302,male,Europe
0,0.056649905,0.06995838962244283,male,Europe
0,0.024257423,0.3409633227245874,male,Europe
0,0.08045164,0.991872239164178,male,Europe
1,0.39060768,0.8437601626050201,male,Europe
0,0.042709213,0.16094978682809413,male,Europe
0,0.07082993,0.6287178723652592,male,Europe
0,0.05321917,0.3221500138914122,male,Europe
0,0.02553672,0.6713006854993829,male,Europe
0,0.08660702,0.013022173315459074,male,Europe
0,0.029686535000000003,0.46517899547980823,male,Europe
0,0.09463990500000001,0.3036067227782774,male,Europe
0,0.04809024,0.5671926517481536,male,Europe
0,0.048772693000000006,0.5175820329024431,male,Europe
0,0.04511206,0.3898398575753512,male,Europe
0,0.017946493,0.660608002768913,male,Europe
0,0.11505003,0.9173462706319294,male,Europe
0,0.03800339,0.7336162335704979,male,Europe
0,0.050929006000000006,0.3888645208752254,male,Europe
0,0.024468303,0.17087727948033826,male,Europe
0,0.009923779,0.2914197893599717,male,Europe
0,0.052721757,0.3685989264488072,male,Europe
0,0.20849057000000001,0.46368873079605055,male,Europe
0,0.017838126000000003,0.2140906896700756,male,Europe
0,0.01104785,0.4813627083196895,male,Europe
0,0.021761369000000003,0.6230725708773486,male,Europe
0,0.08407415,0.8085994916888745,male,Europe
0,0.019563865,0.4376938223910667,male,Europe
0,0.06619086,0.06168531450101278,male,Europe
0,0.06640477,0.5658962604214922,male,Europe
0,0.04444911,0.03324009389233895,male,Europe
0,0.05372465,0.7870122652876268,male,Europe
0,0.024025226,0.7366598980090308,male,Europe
0,0.08405430600000001,0.4039899967869537,male,Europe
0,0.032480087000000005,0.7264026551850377,male,Europe
0,0.023554431,0.4560016390012145,male,Europe
0,0.037474867,0.9203302987500483,male,Europe
0,0.016249295,0.5281242680915301,male,Europe
0,0.12211706500000001,0.4774122966762411,male,Europe
0,0.058118258000000006,0.30317297983771996,male,Europe
1,0.21297921,0.9832899939310263,male,Europe
0,0.058491867,0.910127303549912,male,Europe
1,0.0208794,0.04614375321580588,male,Europe
0,0.07780991,0.7068761832097205,male,Europe
0,0.055755608000000005,0.30971502067481804,male,Europe
0,0.025582444000000003,0.8377273049968498,male,Europe
0,0.022015667000000003,0.3274526952093346,male,Europe
0,0.036886632,0.03722805291114184,male,Europe
0,0.76,0.7152213299273964,male,Europe
0,0.019385124,0.8687209291499594,male,Europe
0,0.06076197,0.7839592573970274,male,Europe
0,0.020595826,0.6098567820438001,male,Europe
0,0.49804583,0.22301864031947416,male,Europe
0,0.029607074,0.9183604087259933,male,Europe
0,0.014630085000000001,0.43432161854572715,male,Europe
1,0.76,0.1874476490291075,male,Europe
0,0.76,0.8032763191907478,male,Europe
1,0.76,0.658815245304807,male,Europe
1,0.76,0.44307303398832465,male,Europe
1,0.76,0.23522981880743543,male,Europe
1,0.76,0.05847908162143689,male,Europe
0,0.76,0.7569397018612243,male,Europe
1,0.76,0.3618784519205608,male,Europe
0,0.76,0.3496785632979337,male,Europe
1,0.76,0.4387197244525013,male,Europe
0,0.03246409,0.7452275603206586,male,Europe
0,0.03688709,0.5475648287789026,male,Europe
0,0.043992452,0.1704165403524842,male,Europe
0,0.23077531,0.30877550600242065,male,Europe
0,0.051712442000000004,0.7306140985267019,male,Europe
0,0.07709005000000001,0.21848844199534523,male,Europe
1,0.10975820600000001,0.9890450787249099,male,Europe
0,0.013633745000000001,0.8899403873175329,male,Europe
1,0.26028964,0.5492670015993578,male,Europe
0,0.024926597,0.6176764065372968,male,Europe
0,0.013959642000000001,0.6202269034714842,male,Europe
0,0.38088006,0.5192005491020463,male,Europe
0,0.023646920000000002,0.42254351664917944,male,Europe
0,0.06431233,0.8755352883394261,male,Europe
0,0.13362803,0.5987830388001621,male,Europe
0,0.048055414000000005,0.06368171087543972,male,Europe
1,0.02410023,0.4058527249171826,male,Europe
0,0.18098041,0.49570269331947314,male,Europe
0,0.15702859,0.05698259649316462,male,Europe
0,0.043573793,0.4829597171411555,male,Europe
0,0.01858262,0.38724564486600455,male,Europe
1,0.08037354000000001,0.11449370324345176,male,Europe
0,0.052227106,0.3426656225223267,male,Europe
0,0.04272992,0.2615152671953972,male,Europe
0,0.021608567000000002,0.9449578268910834,male,Europe
0,0.031771615,0.34413618620340125,male,Europe
0,0.11934452,0.9890411157084683,male,Europe
0,0.019568007000000002,0.756895316110005,male,Europe
0,0.0522297,0.03053845126026189,male,Europe
0,0.030954126000000002,0.7126747872152869,male,Europe
0,0.021268846,0.32246221122480734,male,Europe
0,0.042601902000000004,0.8805704310145704,male,Europe
0,0.05203005300000001,0.07254449154844433,male,Europe
0,0.019193687,0.9027095269920752,male,Europe
0,0.02208907,0.6218450103519351,male,Europe
0,0.07423737,0.19456931863345261,male,Europe
1,0.37121952,0.9706592124149142,male,Europe
0,0.028270505,0.27760010426014226,male,Europe
0,0.01658515,0.573417290474535,male,Europe
0,0.17849465,0.9481037161666207,male,Europe
0,0.013163957,0.5154811436325347,male,Europe
0,0.016683256,0.3676377410784226,male,Europe
0,0.036171366,0.5442551444095759,male,Europe
0,0.29169,0.5814002963166125,male,Europe
0,0.027590847,0.9520482912269002,male,Europe
0,0.10522384,0.16032971965264597,male,Europe
0,0.058629412000000006,0.6402365449000835,male,Europe
0,0.08332779,0.1729440555048245,male,Europe
0,0.055393726000000004,0.5450961000994784,male,Europe
0,0.014124359000000001,0.18199322139214713,male,Europe
0,0.018373568,0.48313647382754066,male,Europe
0,0.098619565,0.9911743418900841,male,Europe
0,0.08940267,0.16600172280462322,male,Europe
0,0.021909319,0.6080596096576664,male,Europe
0,0.014234899,0.9597396996700397,male,Europe
0,0.137736,0.40667964249558375,male,Europe
1,0.22253023,0.0718105643127378,male,Europe
0,0.014539336000000002,0.686023056373608,male,Europe
0,0.073076494,0.8674158148707839,male,Europe
0,0.026975974000000003,0.9963777734584858,male,Europe
0,0.026921822,0.512660823656668,male,Europe
0,0.19407333000000002,0.7981009095520021,male,Europe
0,0.008010838000000001,0.10798881707378716,male,Europe
0,0.012867199000000001,0.5644328379563885,male,Europe
0,0.032651395,0.5466323711973463,male,Europe
1,0.11533335,0.9632697147426522,male,Europe
0,0.07796418000000001,0.5219828689078837,male,Europe
0,0.019057976,0.7793285693757565,male,Europe
0,0.020138228,0.40562129978634287,male,Europe
0,0.037814066,0.5443207336665037,male,Europe
0,0.031166598,0.3246485428761462,male,Europe
0,0.021081908,0.7325198621344687,male,Europe
0,0.15294285,0.6858431263543374,male,Europe
0,0.14095023,0.10315410635200162,male,Europe
0,0.014029195000000001,0.7401991307985233,male,Europe
1,0.32810768,0.5638411213761394,male,Europe
0,0.10678459,0.006985899152161634,male,Europe
0,0.34833407,0.0346968784241084,male,Europe
0,0.023667656000000002,0.16098770133017737,male,Europe
0,0.25840253,0.6809982050105642,male,Europe
0,0.039754648000000004,0.7382511020274489,male,Europe
0,0.17060858,0.2873687376555041,male,Europe
0,0.14267497,0.4159135309546107,male,Europe
0,0.09005631500000001,0.9868515538288367,male,Europe
0,0.01844071,0.8643589129577884,male,Europe
0,0.043526582,0.10448139468186146,male,Europe
0,0.032955147000000004,0.4954393132764654,male,Europe
0,0.023901619000000002,0.9316574686498703,male,Europe
0,0.11724464,0.23358768074983216,male,Europe
0,0.08649285,0.39839786059448934,male,Europe
1,0.27545103,0.9877082257598584,male,Europe
0,0.02743025,0.6436620924241186,male,Europe
0,0.028992467,0.38565532625363863,male,Europe
0,0.19190736,0.3874867796314371,male,Europe
0,0.017846214000000003,0.05655910835109024,male,Europe
0,0.017180663000000002,0.38130209398489734,male,Europe
0,0.019005460000000002,0.32144082787763917,male,Europe
1,0.37623277,0.8739563357983695,male,Europe
0,0.016489413,0.2085321258075742,male,Europe
0,0.014987199000000001,0.3101269590516338,male,Europe
0,0.028171103000000003,0.2573371315268832,male,Europe
1,0.47773847,0.720232214695139,male,Europe
0,0.009798435000000001,0.6432088334732396,male,Europe
1,0.055783799999999995,0.34306280153949087,male,Europe
0,0.025568137,0.9125683820467647,male,Europe
0,0.02153546,0.15895172622870002,male,Europe
0,0.014641679000000001,0.5344935424285837,male,Europe
0,0.0236736,0.327259533802956,male,Europe
0,0.051999073,0.593476568290792,male,Europe
0,0.033366725,0.6619368566095865,male,Europe
0,0.032512862000000003,0.675795672547744,male,Europe
0,0.029599523000000003,0.24774734911345553,male,Europe
0,0.07379511,0.2853617732500988,male,Europe
1,0.6237041999999999,0.46327958480845133,male,Europe
1,0.32366312,0.0028760738077786563,male,Europe
0,0.0438422,0.5700583123226212,male,Europe
0,0.011986777,0.8377886309541124,male,Europe
0,0.015216705,0.43583354371082395,male,Europe
0,0.01233746,0.44816707292857005,male,Europe
0,0.03365402,0.5008203173958157,male,Europe
1,0.05377856600000001,0.4578350421168268,male,Europe
1,0.025612058,0.9790325343407354,male,Europe
0,0.01110507,0.302478039254959,male,Europe
0,0.76,0.10742468986435383,male,Europe
1,0.62977856,0.5524900891073597,male,Europe
0,0.018172344,0.8383560338162458,male,Europe
0,0.024033736,0.9171850040760878,male,Europe
0,0.03138805,0.4387221363751225,male,Europe
0,0.31743202,0.14179414384665245,male,Europe
0,0.005565022,0.09437310555512401,male,Europe
0,0.016206902000000002,0.4543552795533592,male,Europe
0,0.029640691,0.20742548580978282,male,Europe
0,0.10374991600000001,0.8492161626454444,male,Europe
0,0.014038966000000002,0.18060380533312526,male,Europe
0,0.05402469,0.4779279131315143,male,Europe
0,0.36379249999999996,0.7132278511018451,male,Europe
0,0.008243868,0.5689658515457631,male,Europe
0,0.025021885,0.09148136790807615,male,Europe
0,0.04093986,0.3553437053686943,male,Europe
0,0.03116713,0.5835332332451155,male,Europe
0,0.011273054000000001,0.15108132176743294,male,Europe
0,0.13899092,0.35560525198090853,male,Europe
0,0.47637677,0.15107529493844118,male,Europe
0,0.017834082,0.13883796931902204,male,Europe
0,0.76,0.28525613724559706,male,Europe
1,0.76,0.7490592845081023,male,Europe
0,0.76,0.9024123953877191,male,Europe
1,0.76,0.9669994124228753,male,Europe
1,0.76,0.20850009501409095,male,Europe
0,0.76,0.9093635381657869,male,Europe
1,0.76,0.8907209306574648,male,Europe
1,0.76,0.44490065049032845,male,Europe
0,0.030981608,0.3707570710943784,male,Europe
0,0.010999546,0.6262373040369327,male,Europe
1,0.08632532500000001,0.4704255619147323,male,Europe
0,0.015092624,0.42964499400950673,male,Europe
0,0.13306293,0.09867738103101631,male,Europe
1,0.2595567,0.08605294507644046,male,Europe
0,0.06677349,0.117737203763708,male,Europe
0,0.038192715,0.3264264595401598,male,Europe
1,0.29245728,0.10488664312603402,male,Europe
0,0.016749006,0.8826966952238953,male,Europe
0,0.11075456,0.9071517569518515,male,Europe
0,0.035851847,0.053359242047846145,male,Europe
0,0.08058901,0.24509454221352434,male,Europe
0,0.023957841,0.31978948841620447,female,England
0,0.012494952,0.4684149951035972,female,England
0,0.29257497,0.7495505823167601,female,England
0,0.02561971,0.7208966533783665,female,England
1,0.058803283000000005,0.5667041284219629,female,England
0,0.22572555,0.15538749885103265,female,England
0,0.41332054,0.587671429197822,female,England
0,0.33162442000000003,0.24721216263448698,female,England
0,0.029001765000000002,0.07481454947741362,female,England
0,0.086134,0.4137760592334463,female,England
1,0.31610504,0.9441685458581773,female,England
0,0.09433266,0.44170657641993016,female,England
0,0.261879,0.6319414005865356,female,England
0,0.11667783600000001,0.9921051040650773,female,England
0,0.14026265000000002,0.28135847196896424,female,England
0,0.06016142,0.18059004200515727,female,England
0,0.05458994,0.9756954752093554,female,England
0,0.08282943,0.12575992223379895,female,England
0,0.04535795,0.2418108037900164,female,England
0,0.07750279,0.9992605634158345,female,England
0,0.016291393,0.06567385847083274,female,England
1,0.1154178,0.5791189564127364,female,England
1,0.04424947,0.07109761701294182,female,England
0,0.10585657,0.37440983090508995,female,England
0,0.025706809,0.1570746468482419,female,England
0,0.05601021,0.5279307537834509,female,England
0,0.30349705,0.5769032372591733,female,England
1,0.2571168,0.6980607875807658,female,England
0,0.018429268000000002,0.22137345744310133,female,England
0,0.42237189999999997,0.5895954719760386,female,England
0,0.024342287,0.42777881405867546,female,England
0,0.022739656,0.3396064011273032,female,England
0,0.056299243000000006,0.9089030619852588,female,England
0,0.03221601,0.4948843524075953,female,England
0,0.027237158,0.6750324429549013,female,England
0,0.03060493,0.09775318081090278,female,England
0,0.18748774,0.7596151757450673,female,England
0,0.199449,0.23833511828587162,female,England
0,0.01702285,0.26189930056466726,female,England
0,0.038494207,0.6850605517213548,female,England
0,0.26679559999999997,0.03856576805097389,female,England
0,0.018020933,0.5623017152984744,female,England
1,0.14811096,0.9699125511060815,female,England
0,0.020724693000000002,0.9884198489644278,female,England
0,0.04508765,0.6953709930807236,female,England
0,0.11066909999999999,0.7140877808947822,female,England
0,0.025020821000000002,0.500746048480223,female,England
0,0.015360717000000001,0.9641867840015709,female,England
0,0.022219025,0.5905913635848213,female,England
0,0.050939206,0.2384506699140556,female,England
0,0.04389809,0.9855063848722947,female,England
0,0.047202706000000004,0.8943586429856306,female,England
0,0.021802446,0.7632395522848002,female,England
0,0.07484956,0.03853339356196983,female,England
0,0.024866598,0.5595331889212607,female,England
0,0.040880788,0.033158928332159165,female,England
0,0.04344573,0.49664278012941365,female,England
0,0.023369828000000002,0.9855821786242375,female,England
0,0.090264,0.6495146436758731,female,England
0,0.014718405,0.44290131117260034,female,England
0,0.032369220000000004,0.24231998793674636,female,England
0,0.016011544000000003,0.8606124975787153,female,England
0,0.03118737,0.4581189392284415,female,England
0,0.027260635000000002,0.19355075410967693,female,England
0,0.23538877,0.5261132792020669,female,England
0,0.029528888000000003,0.7161665635904183,female,England
1,0.76,0.9821995288580053,female,England
0,0.026880972000000003,0.1307179601007652,female,England
0,0.35289709999999996,0.9672340361978295,female,England
0,0.10801436,0.4823535416161584,female,England
0,0.04838694,0.8270960530629723,female,England
0,0.024401546000000003,0.39704877235679437,female,England
0,0.016664414000000002,0.7172588932638786,female,England
0,0.023147933000000002,0.22252525775828746,female,England
0,0.043838188,0.5994771400589257,female,England
0,0.029249087000000003,0.29639714521363913,female,England
0,0.04403021,0.49513725760698213,female,England
0,0.048291520000000004,0.6097664641209807,female,England
0,0.055465017000000005,0.3077567828166917,female,England
0,0.026447138000000002,0.6431383221397592,female,England
0,0.032724790000000004,0.08161131640464692,female,England
0,0.016919235,0.4497832866324246,female,England
0,0.10868496400000001,0.19039107024873214,female,England
0,0.021294873000000002,0.6949056382735926,female,England
0,0.010001306000000001,0.29187632031031174,female,England
0,0.08996223,0.9892105025424156,female,England
0,0.27394792,0.9249118077131756,female,England
0,0.12880042,0.09546971223187606,female,England
0,0.19049586000000002,0.6020043968283697,female,England
0,0.013807365,0.5876860174513328,female,England
0,0.09938975400000001,0.3626873023930548,female,England
0,0.020674599999999998,0.27765104131201634,female,England
0,0.011958213,0.6512431053748772,female,England
0,0.05495888,0.4286049882156261,female,England
0,0.063884,0.5915336210883099,female,England
0,0.12882581,0.23496803191657245,female,England
0,0.016079191,0.879939008549163,female,England
0,0.03988555,0.9664895809813033,female,England
0,0.050685033000000004,0.3132780871697687,female,England
0,0.012170194,0.7843778847379048,female,England
0,0.20256369999999999,0.5806514301715151,female,England
0,0.0125457235,0.06418062440514738,female,England
0,0.20241694000000002,0.6373033982702119,female,England
0,0.23667756,0.11504173617106228,female,England
0,0.01577891,0.22880580373080806,female,England
1,0.47350782,0.08611001663793627,female,England
0,0.017541882,0.5586947280680753,female,England
0,0.01571173,0.7741729686943128,female,England
0,0.13417771,0.7767076199671663,female,England
0,0.08201864,0.29594277056332474,female,England
0,0.015486183,0.519947184330271,female,England
0,0.22907124,0.9176392270202438,female,England
0,0.04513067,0.6495173098989817,female,England
0,0.0136692505,0.6863103458960895,female,England
0,0.045521386000000004,0.0390891330987676,female,England
0,0.03257551,0.7059728153387259,female,England
0,0.019725535000000002,0.1837092797298988,female,England
0,0.10296945,0.018255964971661154,female,England
0,0.018548353,0.7420160584914138,female,England
0,0.021021621,0.08827674703875632,female,England
0,0.028812688000000003,0.5216145278281694,female,England
0,0.022534173,0.8845073918732318,female,England
0,0.0185918,0.40978552559840187,female,England
0,0.07865898,0.773741439430211,female,England
0,0.015606861000000001,0.8409792170016519,female,England
0,0.045806315,0.7014461920392175,female,England
0,0.18907307,0.6503954498791842,female,England
0,0.014940544000000002,0.0626687861951255,female,England
0,0.039800014,0.877883249240134,female,England
0,0.01316265,0.7351668591843631,female,England
0,0.011993720000000001,0.35926374555464535,female,England
0,0.027070422,0.5833433544291693,female,England
1,0.014192487,0.38166361319704434,female,England
0,0.030550005,0.19515562033844602,female,England
0,0.013516906,0.8579552294438673,female,England
0,0.01718022,0.24609036637745296,female,England
0,0.021497622,0.48132606731847993,female,England
0,0.014592504000000001,0.8233391279224402,female,England
0,0.071539424,0.6530266204159583,female,England
0,0.019130165,0.5326492674989912,female,England
0,0.04410601,0.6459536955143299,female,England
0,0.05544716,0.9078892877859563,female,England
0,0.014503007,0.6196136430626187,female,England
0,0.016556399,0.28229491409645335,female,England
0,0.026188225000000002,0.08059749440676822,female,England
